time,open,high,low,close
2022-10-09T21:00:00+01:00,1319.53,1323.45,1315.02,1323.39
2022-10-10T01:00:00+01:00,1322.85,1337.96,1321.06,1323.37
2022-10-10T05:00:00+01:00,1322.82,1325.37,1313.28,1316.92
2022-10-10T09:00:00+01:00,1317.19,1317.49,1296.13,1315.25
2022-10-10T13:00:00+01:00,1315.32,1319.47,1303.51,1308.42
2022-10-10T17:00:00+01:00,1308.58,1314.69,1298.9,1307.83
2022-10-10T21:00:00+01:00,1307.78,1309.77,1288.92,1290.04
2022-10-11T01:00:00+01:00,1288.09,1288.09,1268.51,1278.16
2022-10-11T05:00:00+01:00,1278.17,1284.15,1272.43,1284.15
2022-10-11T09:00:00+01:00,1284.24,1288.41,1278.61,1286.2
2022-10-11T13:00:00+01:00,1288.35,1296.93,1268.12,1293.59
2022-10-11T17:00:00+01:00,1292.7,1297.83,1274.94,1282.37
2022-10-11T21:00:00+01:00,1282.41,1286.65,1274.58,1279.74
2022-10-12T01:00:00+01:00,1280.41,1288.54,1275.66,1283.69
2022-10-12T05:00:00+01:00,1283.66,1300.34,1283.59,1294.03
2022-10-12T09:00:00+01:00,1293.99,1305.85,1292.95,1297.84
2022-10-12T13:00:00+01:00,1298.14,1302.44,1288.14,1299.29
2022-10-12T17:00:00+01:00,1299.39,1300.46,1289.52,1297.53
2022-10-12T21:00:00+01:00,1297.66,1302.55,1293.12,1294.62
2022-10-13T01:00:00+01:00,1294.68,1298.72,1283.64,1286.54
2022-10-13T05:00:00+01:00,1286.32,1296.88,1272.65,1277.36
2022-10-13T09:00:00+01:00,1277.26,1280.23,1222.7,1243.08
2022-10-13T13:00:00+01:00,1243.47,1266.45,1194.64,1256.91
2022-10-13T17:00:00+01:00,1257.67,1294.59,1251.66,1287.18
2022-10-13T21:00:00+01:00,1286.53,1300.74,1285.9,1287.5
2022-10-14T01:00:00+01:00,1287.92,1338.98,1284.28,1329.6
2022-10-14T05:00:00+01:00,1329.45,1331.89,1317.49,1321.74
2022-10-14T09:00:00+01:00,1321.26,1335.74,1317.04,1325.66
2022-10-14T13:00:00+01:00,1326.25,1342.01,1307.72,1309.94
2022-10-14T17:00:00+01:00,1310.3,1312.6,1293.1,1298.79
2022-10-14T21:00:00+01:00,1300.12,1303.81,1288.62,1296.81
2022-10-15T01:00:00+01:00,1297.17,1301.53,1293.87,1300.99
2022-10-15T05:00:00+01:00,1300.72,1301.17,1291.58,1294.95
2022-10-15T09:00:00+01:00,1295.04,1295.15,1277.79,1287.04
2022-10-15T13:00:00+01:00,1287.04,1291.21,1279.52,1286.17
2022-10-15T17:00:00+01:00,1285.98,1289.56,1279.58,1282.71
2022-10-15T21:00:00+01:00,1282.42,1283.98,1265.56,1274.87
2022-10-16T01:00:00+01:00,1275.25,1286.03,1274.95,1283.6
2022-10-16T05:00:00+01:00,1283.55,1288.4,1281.49,1283.46
2022-10-16T09:00:00+01:00,1283.54,1289.29,1280.7,1283.93
2022-10-16T13:00:00+01:00,1284.1,1287.74,1279.83,1286.26
2022-10-16T17:00:00+01:00,1286.47,1308.63,1282.35,1308.08
2022-10-16T21:00:00+01:00,1308.23,1314.44,1291.27,1306.04
2022-10-17T01:00:00+01:00,1306.45,1307.96,1296.3,1301.86
2022-10-17T05:00:00+01:00,1300.84,1313.88,1298.74,1312.43
2022-10-17T09:00:00+01:00,1312.48,1324.67,1308.48,1317.4
2022-10-17T13:00:00+01:00,1317.36,1337.17,1314.26,1329.41
2022-10-17T17:00:00+01:00,1330.18,1331.09,1315.92,1325.41
2022-10-17T21:00:00+01:00,1325.93,1338.42,1324.07,1331.47
2022-10-18T01:00:00+01:00,1332.25,1341.1,1328.01,1333.34
2022-10-18T05:00:00+01:00,1333.26,1340.47,1330.74,1337.26
2022-10-18T09:00:00+01:00,1337.19,1337.57,1319.39,1326.1
2022-10-18T13:00:00+01:00,1326.35,1333.6,1301.01,1307.59
2022-10-18T17:00:00+01:00,1307.06,1312.62,1288.57,1300.64
2022-10-18T21:00:00+01:00,1301.2,1319.36,1300.35,1310.81
2022-10-19T01:00:00+01:00,1310.71,1312.86,1299.68,1305.56
2022-10-19T05:00:00+01:00,1305.49,1306.14,1292.85,1300.21
2022-10-19T09:00:00+01:00,1299.6,1307.76,1294,1300.38
2022-10-19T13:00:00+01:00,1300.1,1306.9,1291.89,1304.95
2022-10-19T17:00:00+01:00,1304.35,1304.35,1293.22,1296.55
2022-10-19T21:00:00+01:00,1296.63,1298.01,1280.89,1285.38
2022-10-20T01:00:00+01:00,1285.38,1287.58,1271.81,1280.25
2022-10-20T05:00:00+01:00,1280.1,1294.93,1279.81,1292.31
2022-10-20T09:00:00+01:00,1292.61,1302.07,1289.81,1299.84
2022-10-20T13:00:00+01:00,1300.3,1311.34,1291.23,1299.87
2022-10-20T17:00:00+01:00,1299.3,1299.3,1278.41,1284.67
2022-10-20T21:00:00+01:00,1284.82,1287.92,1273.03,1282.87
2022-10-21T01:00:00+01:00,1282.86,1291.97,1279.34,1287.64
2022-10-21T05:00:00+01:00,1287.53,1290.84,1282.73,1284.98
2022-10-21T09:00:00+01:00,1284.78,1284.84,1273.61,1275.79
2022-10-21T13:00:00+01:00,1275.07,1297.25,1256.38,1297.17
2022-10-21T17:00:00+01:00,1297.85,1304.88,1295.45,1303.1
2022-10-21T21:00:00+01:00,1303.93,1306.79,1297.64,1300.09
2022-10-22T01:00:00+01:00,1300.62,1304,1294.88,1298.97
2022-10-22T05:00:00+01:00,1299.09,1300.25,1295.52,1299.83
2022-10-22T09:00:00+01:00,1299.93,1307.33,1299.9,1305.9
2022-10-22T13:00:00+01:00,1305.99,1318.57,1303.21,1316.35
2022-10-22T17:00:00+01:00,1316.7,1319.59,1307.6,1314.25
2022-10-22T21:00:00+01:00,1314.3,1318.34,1312.67,1313.75
2022-10-23T01:00:00+01:00,1313.83,1315.34,1306.92,1313.32
2022-10-23T05:00:00+01:00,1313.28,1314.74,1307.22,1309.77
2022-10-23T09:00:00+01:00,1309.74,1311.79,1302.06,1304.33
2022-10-23T13:00:00+01:00,1304.44,1316.04,1299.77,1314
2022-10-23T17:00:00+01:00,1314.02,1334.8,1311.89,1331.17
2022-10-23T21:00:00+01:00,1331.19,1370.68,1328.86,1364.37
2022-10-24T01:00:00+01:00,1364.22,1370.3,1344.2,1347.87
2022-10-24T05:00:00+01:00,1347.72,1348.21,1333.17,1337.02
2022-10-24T09:00:00+01:00,1337.11,1354.68,1333.42,1353.88
2022-10-24T13:00:00+01:00,1353.54,1354.01,1324.67,1341.99
2022-10-24T17:00:00+01:00,1342.71,1353.04,1331.23,1344.79
2022-10-24T21:00:00+01:00,1344.71,1358.67,1342.48,1343.84
2022-10-25T01:00:00+01:00,1343.91,1348.81,1335.54,1347.5
2022-10-25T05:00:00+01:00,1347.45,1351.52,1343.79,1347.19
2022-10-25T09:00:00+01:00,1347.15,1349.81,1340.35,1347.83
2022-10-25T13:00:00+01:00,1347.68,1417.35,1347.02,1408.01
2022-10-25T17:00:00+01:00,1408.86,1522.62,1405.73,1493.63
2022-10-25T21:00:00+01:00,1493.79,1494.42,1447.9,1460.04
2022-10-26T01:00:00+01:00,1461.92,1498.74,1458.77,1487.62
2022-10-26T05:00:00+01:00,1487.7,1521.46,1477.78,1516.86
2022-10-26T09:00:00+01:00,1516.73,1551.67,1510.02,1529.23
2022-10-26T13:00:00+01:00,1528.62,1591.9,1512.91,1567.76
2022-10-26T17:00:00+01:00,1569.87,1571.03,1541.64,1563.99
2022-10-26T21:00:00+01:00,1565.5,1583.73,1543.69,1566.29
2022-10-27T01:00:00+01:00,1565.07,1577.59,1538.02,1555.13
2022-10-27T05:00:00+01:00,1555.64,1570.81,1550.63,1556.53
2022-10-27T09:00:00+01:00,1556.33,1559.71,1537.18,1550.59
2022-10-27T13:00:00+01:00,1549.68,1576.1,1535.67,1544.38
2022-10-27T17:00:00+01:00,1545.13,1565.83,1538.81,1562.25
2022-10-27T21:00:00+01:00,1562.71,1563.18,1504.94,1514.01
2022-10-28T01:00:00+01:00,1513.59,1525.16,1498.62,1507.71
2022-10-28T05:00:00+01:00,1507.48,1519.9,1489.03,1493.29
2022-10-28T09:00:00+01:00,1494.48,1509.72,1488.23,1498.73
2022-10-28T13:00:00+01:00,1498.29,1549.03,1492.77,1537.66
2022-10-28T17:00:00+01:00,1537.92,1572.87,1534.38,1557.73
2022-10-28T21:00:00+01:00,1558.7,1573.94,1552.97,1554.92
2022-10-29T01:00:00+01:00,1554.78,1593.46,1548.67,1590.04
2022-10-29T05:00:00+01:00,1590.08,1602.65,1576.77,1594.67
2022-10-29T09:00:00+01:00,1594.11,1655.8,1591.73,1616.03
2022-10-29T13:00:00+01:00,1615.68,1643.71,1610.37,1633.25
2022-10-29T17:00:00+01:00,1633.07,1663.23,1618.8,1623.86
2022-10-29T21:00:00+01:00,1624.01,1631.79,1605.34,1620.51
2022-10-30T01:00:00+01:00,1620.83,1624.33,1606.82,1622.63
2022-10-30T04:00:00Z,1622.73,1639.68,1619.14,1629.28
2022-10-30T08:00:00Z,1629.4,1630.29,1592.93,1605.64
2022-10-30T12:00:00Z,1605.35,1606.93,1582.62,1587.89
2022-10-30T16:00:00Z,1587.4,1596.24,1578.13,1587.76
2022-10-30T20:00:00Z,1587.97,1598.59,1577.72,1590.76
2022-10-31T00:00:00Z,1590.88,1596.17,1563.62,1583.54
2022-10-31T04:00:00Z,1583.73,1596.19,1579.4,1591.56
2022-10-31T08:00:00Z,1591.25,1634.43,1579.93,1621.39
2022-10-31T12:00:00Z,1621.36,1628.41,1548.54,1569.26
2022-10-31T16:00:00Z,1568.39,1582.67,1555.97,1563.69
2022-10-31T20:00:00Z,1563.83,1576.67,1551.16,1572.93
2022-11-01T00:00:00Z,1571.69,1604.29,1569.3,1586.78
2022-11-01T04:00:00Z,1586.68,1601.74,1580.96,1590.75
2022-11-01T08:00:00Z,1590.72,1611.05,1583.96,1590.5
2022-11-01T12:00:00Z,1591.08,1598.17,1564.47,1574.23
2022-11-01T16:00:00Z,1574.61,1585.92,1568.8,1576.58
2022-11-01T20:00:00Z,1576.16,1582.28,1569.89,1578.54
2022-11-02T00:00:00Z,1578.65,1595.02,1573.09,1590.66
2022-11-02T04:00:00Z,1590.7,1599.55,1555.09,1564.83
2022-11-02T08:00:00Z,1564.74,1577.72,1536.86,1556.01
2022-11-02T12:00:00Z,1556.1,1565.8,1547.56,1558.82
2022-11-02T16:00:00Z,1558.53,1619.91,1528.07,1536.73
2022-11-02T20:00:00Z,1532.97,1537.25,1501.46,1518.67
2022-11-03T00:00:00Z,1518.52,1555.52,1515.51,1547.2
2022-11-03T04:00:00Z,1547.6,1558.59,1542.41,1544.03
2022-11-03T08:00:00Z,1544.17,1556.02,1523.5,1531.18
2022-11-03T12:00:00Z,1531.14,1555.64,1524.12,1542.52
2022-11-03T16:00:00Z,1542.49,1548.95,1538.65,1544.27
2022-11-03T20:00:00Z,1544.04,1544.04,1525.78,1531.08
2022-11-04T00:00:00Z,1531.03,1549.12,1528.28,1548.95
2022-11-04T04:00:00Z,1548.55,1587.73,1546.39,1587.44
2022-11-04T08:00:00Z,1587.6,1597.9,1575.56,1577.24
2022-11-04T12:00:00Z,1577.6,1674.02,1562.04,1625.2
2022-11-04T16:00:00Z,1627.72,1650.48,1609.67,1648.14
2022-11-04T20:00:00Z,1646.95,1653.52,1640.62,1645.24
2022-11-05T00:00:00Z,1645.71,1664.75,1636.66,1647.2
2022-11-05T04:00:00Z,1647.4,1658.01,1642.97,1651.72
2022-11-05T08:00:00Z,1651.52,1652.09,1637.44,1649.64
2022-11-05T12:00:00Z,1650.03,1650.21,1624.32,1635.85
2022-11-05T16:00:00Z,1636.66,1642.89,1625.36,1633.09
2022-11-05T20:00:00Z,1633.02,1634.96,1622.91,1626.93
2022-11-06T00:00:00Z,1627.27,1633.21,1613.24,1621.21
2022-11-06T04:00:00Z,1621.27,1623.67,1613.52,1623.01
2022-11-06T08:00:00Z,1622.94,1638.02,1609.63,1620.08
2022-11-06T12:00:00Z,1620.22,1634,1616.12,1624.14
2022-11-06T16:00:00Z,1623.97,1625.54,1605.3,1610.48
2022-11-06T20:00:00Z,1610.32,1612.84,1565.43,1569.02
2022-11-07T00:00:00Z,1568.63,1595.06,1564.8,1587.29
2022-11-07T04:00:00Z,1586.99,1593.97,1547.56,1550.02
2022-11-07T08:00:00Z,1549.01,1584.06,1548.02,1579.97
2022-11-07T12:00:00Z,1579.99,1592.79,1568.88,1592.09
2022-11-07T16:00:00Z,1591.67,1607.82,1577.37,1600.51
2022-11-07T20:00:00Z,1601.27,1607.76,1546.7,1566.5
2022-11-08T00:00:00Z,1565.57,1576.32,1505.12,1507.46
2022-11-08T04:00:00Z,1505.08,1513.9,1437.27,1492.73
2022-11-08T08:00:00Z,1491.74,1494.13,1471.59,1477.28
2022-11-08T12:00:00Z,1476.63,1486.78,1427.99,1461.86
2022-11-08T16:00:00Z,1464.14,1578.17,1240.85,1318.05
2022-11-08T20:00:00Z,1322.72,1345.31,1285.78,1334.78
2022-11-09T00:00:00Z,1335.72,1337.26,1283.57,1312.13
2022-11-09T04:00:00Z,1310.41,1315.56,1266.9,1274.33
2022-11-09T08:00:00Z,1274.91,1275.52,1141.08,1218.07
2022-11-09T12:00:00Z,1217.23,1242.29,1150.04,1161.84
2022-11-09T16:00:00Z,1159.98,1200.71,1148,1194.63
2022-11-09T20:00:00Z,1196.56,1198.6,1073.95,1099.61
2022-11-10T00:00:00Z,1098.5,1182.31,1085.4,1172.21
2022-11-10T04:00:00Z,1170.31,1198.93,1158.44,1186.81
2022-11-10T08:00:00Z,1187.83,1215.85,1168.55,1174.44
2022-11-10T12:00:00Z,1174.55,1343.11,1173.91,1319.98
2022-11-10T16:00:00Z,1317.23,1346.45,1248.26,1290.65
2022-11-10T20:00:00Z,1290.71,1338.05,1282.01,1296.2
2022-11-11T00:00:00Z,1297.06,1304.55,1219.68,1234.63
2022-11-11T04:00:00Z,1234.79,1282.71,1224.96,1274.9
2022-11-11T08:00:00Z,1273.21,1287.95,1263.88,1272.99
2022-11-11T12:00:00Z,1272.43,1305.09,1198.64,1256.87
2022-11-11T16:00:00Z,1258.53,1282.05,1225.52,1270.63
2022-11-11T20:00:00Z,1270.25,1289.81,1238.04,1284
2022-11-12T00:00:00Z,1283.7,1286.67,1252.34,1256.22
2022-11-12T04:00:00Z,1255.6,1271.88,1235.98,1262.59
2022-11-12T08:00:00Z,1263.06,1267.82,1247.34,1257.93
2022-11-12T12:00:00Z,1258.87,1283.77,1251.77,1271.67
2022-11-12T16:00:00Z,1272.27,1275.49,1262.04,1266.59
2022-11-12T20:00:00Z,1266.49,1266.79,1246.41,1254.76
2022-11-13T00:00:00Z,1254.72,1271.63,1252.55,1270.61
2022-11-13T04:00:00Z,1270.63,1271.87,1231.35,1248.86
2022-11-13T08:00:00Z,1248.14,1250.41,1209.34,1238.53
2022-11-13T12:00:00Z,1238.43,1244.87,1223.53,1229.4
2022-11-13T16:00:00Z,1229.3,1234.89,1215.54,1226.92
2022-11-13T20:00:00Z,1226.74,1231.19,1202.67,1219.97
2022-11-14T00:00:00Z,1219.11,1227.54,1173.23,1191.11
2022-11-14T04:00:00Z,1190.96,1258.09,1172.74,1258.09
2022-11-14T08:00:00Z,1260.03,1270.23,1250.98,1251.32
2022-11-14T12:00:00Z,1251.36,1291.34,1235.14,1243.21
2022-11-14T16:00:00Z,1242.87,1246.08,1206.28,1214.44
2022-11-14T20:00:00Z,1215.96,1247.01,1209.18,1240.83
2022-11-15T00:00:00Z,1240.09,1263.5,1235.36,1254.9
2022-11-15T04:00:00Z,1255.44,1270.64,1246.54,1265.35
2022-11-15T08:00:00Z,1264.76,1277.08,1254.56,1258.93
2022-11-15T12:00:00Z,1258.06,1289.91,1255.88,1263.17
2022-11-15T16:00:00Z,1264.24,1272.48,1232.88,1256.2
2022-11-15T20:00:00Z,1260,1263.29,1240.42,1251.5
2022-11-16T00:00:00Z,1251.5,1267.36,1246.57,1263.66
2022-11-16T04:00:00Z,1263.73,1263.92,1241.82,1244.87
2022-11-16T08:00:00Z,1242.25,1251.72,1217.19,1221.19
2022-11-16T12:00:00Z,1220.75,1229.05,1186.46,1190.37
2022-11-16T16:00:00Z,1190.58,1217.32,1185.94,1207.35
2022-11-16T20:00:00Z,1207.55,1219.49,1201.41,1215.18
2022-11-17T00:00:00Z,1216.06,1226.44,1201.59,1202.82
2022-11-17T04:00:00Z,1202.51,1214.74,1192.94,1202.98
2022-11-17T08:00:00Z,1203.14,1206.44,1183.69,1202.52
2022-11-17T12:00:00Z,1203.01,1214.32,1184.31,1192.12
2022-11-17T16:00:00Z,1192.59,1215.38,1189.2,1201.66
2022-11-17T20:00:00Z,1202.39,1208.58,1195.27,1199.3
2022-11-18T00:00:00Z,1199.27,1230.54,1198.02,1219.09
2022-11-18T04:00:00Z,1219.18,1222.19,1212.53,1213.5
2022-11-18T08:00:00Z,1213.26,1224.12,1205.87,1216.16
2022-11-18T12:00:00Z,1216.06,1225.85,1207.33,1209.82
2022-11-18T16:00:00Z,1209.48,1213.27,1199.83,1208.21
2022-11-18T20:00:00Z,1207.79,1213.4,1205.05,1211.26
2022-11-19T00:00:00Z,1211.26,1211.97,1201.04,1207.04
2022-11-19T04:00:00Z,1207.13,1208.09,1197.31,1205.92
2022-11-19T08:00:00Z,1205.91,1210.47,1203.16,1209.38
2022-11-19T12:00:00Z,1209.89,1211.63,1205.45,1208.64
2022-11-19T16:00:00Z,1208.75,1209.87,1205.82,1207.34
2022-11-19T20:00:00Z,1207.5,1230.64,1207.47,1216.5
2022-11-20T00:00:00Z,1216.45,1224.97,1214.96,1217.47
2022-11-20T04:00:00Z,1217.56,1220.6,1216.1,1218.85
2022-11-20T08:00:00Z,1219.24,1219.26,1161.34,1166.2
2022-11-20T12:00:00Z,1164.06,1179.17,1156.42,1175.97
2022-11-20T16:00:00Z,1175.88,1185.86,1168.75,1183.81
2022-11-20T20:00:00Z,1184.14,1184.7,1131.56,1140.44
2022-11-21T00:00:00Z,1140.44,1141.77,1108.92,1122.73
2022-11-21T04:00:00Z,1122.98,1137.01,1114.71,1121.07
2022-11-21T08:00:00Z,1120.95,1128.41,1105.17,1123.13
2022-11-21T12:00:00Z,1122.97,1143.67,1113.64,1128.63
2022-11-21T16:00:00Z,1129.01,1131.12,1077.92,1090.11
2022-11-21T20:00:00Z,1091.17,1117.12,1083.09,1106.06
2022-11-22T00:00:00Z,1105.9,1113.42,1095.36,1102.2
2022-11-22T04:00:00Z,1102.5,1105.25,1078.97,1092.2
2022-11-22T08:00:00Z,1091.82,1092.84,1074.93,1083.67
2022-11-22T12:00:00Z,1083.76,1145.31,1078.47,1134.18
2022-11-22T16:00:00Z,1133.04,1142.49,1114.43,1126.07
2022-11-22T20:00:00Z,1126.41,1138.53,1122.26,1137.31
2022-11-23T00:00:00Z,1138.23,1168.99,1127.08,1168.99
2022-11-23T04:00:00Z,1168.46,1169.19,1156.24,1164.73
2022-11-23T08:00:00Z,1167.04,1177.24,1159.6,1174.11
2022-11-23T12:00:00Z,1174.32,1176.41,1154.01,1159.59
2022-11-23T16:00:00Z,1160,1187.07,1149.21,1167.54
2022-11-23T20:00:00Z,1167.53,1190.02,1161.51,1184.06
2022-11-24T00:00:00Z,1183.89,1207.53,1179.47,1201.13
2022-11-24T04:00:00Z,1201.23,1215.87,1198.08,1205.6
2022-11-24T08:00:00Z,1206.35,1206.71,1191.3,1194.83
2022-11-24T12:00:00Z,1194.68,1201.83,1185.33,1194.26
2022-11-24T16:00:00Z,1194.31,1205.97,1192.77,1202.09
2022-11-24T20:00:00Z,1202.05,1205.04,1194.05,1202.84
2022-11-25T00:00:00Z,1202.74,1203.61,1180.97,1185.45
2022-11-25T04:00:00Z,1185.39,1186.93,1169.46,1184.39
2022-11-25T08:00:00Z,1184.4,1196.95,1175.48,1192.08
2022-11-25T12:00:00Z,1192.56,1198.49,1181.02,1188.85
2022-11-25T16:00:00Z,1188.62,1197.71,1182.72,1196.36
2022-11-25T20:00:00Z,1196.36,1204.17,1195.68,1197.96
2022-11-26T00:00:00Z,1198.05,1224.79,1196.42,1214.81
2022-11-26T04:00:00Z,1214.88,1224.71,1212.18,1218.53
2022-11-26T08:00:00Z,1218.62,1225.6,1215.27,1221.03
2022-11-26T12:00:00Z,1221.09,1231.58,1206.66,1210.89
2022-11-26T16:00:00Z,1210.81,1214.29,1202.59,1207.19
2022-11-26T20:00:00Z,1207.23,1211.8,1198.93,1204.95
2022-11-27T00:00:00Z,1205.11,1217.01,1204.32,1215.8
2022-11-27T04:00:00Z,1215.85,1222.2,1214.88,1216.8
2022-11-27T08:00:00Z,1216.85,1219.87,1209.44,1214.28
2022-11-27T12:00:00Z,1214.7,1218.28,1207.58,1217.22
2022-11-27T16:00:00Z,1217.12,1219.43,1211.31,1212.5
2022-11-27T20:00:00Z,1212.25,1217.67,1190.16,1193.43
2022-11-28T00:00:00Z,1193.41,1198.51,1158.65,1172
2022-11-28T04:00:00Z,1171.64,1177.5,1166.51,1172.98
2022-11-28T08:00:00Z,1173.46,1175.64,1165.19,1170.09
2022-11-28T12:00:00Z,1170.12,1179.27,1155.96,1162.85
2022-11-28T16:00:00Z,1162.82,1182.71,1151.23,1171.25
2022-11-28T20:00:00Z,1171.35,1174.85,1166.74,1167.61
2022-11-29T00:00:00Z,1167.56,1187.05,1158.94,1183.76
2022-11-29T04:00:00Z,1183.67,1212.61,1182.46,1206.43
2022-11-29T08:00:00Z,1206.43,1221.52,1204.73,1216.63
2022-11-29T12:00:00Z,1216.68,1217.92,1203.15,1208.3
2022-11-29T16:00:00Z,1208.43,1219.03,1203.02,1215.13
2022-11-29T20:00:00Z,1215.43,1226.2,1215.43,1215.8
2022-11-30T00:00:00Z,1215.93,1280.78,1213.11,1264.53
2022-11-30T04:00:00Z,1264.72,1273.51,1264.72,1272.49
2022-11-30T08:00:00Z,1272.45,1276.73,1262.1,1266.73
2022-11-30T12:00:00Z,1267.06,1271.31,1255.98,1267.68
2022-11-30T16:00:00Z,1268.08,1300.5,1262,1287.37
2022-11-30T20:00:00Z,1287.07,1308.21,1285.47,1294.95
2022-12-01T00:00:00Z,1294.97,1295.8,1282.18,1288.04
2022-12-01T04:00:00Z,1288.11,1288.92,1277.67,1278.9
2022-12-01T08:00:00Z,1279.34,1285.37,1278.14,1283.08
2022-12-01T12:00:00Z,1283.14,1297.45,1263.36,1271.51
2022-12-01T16:00:00Z,1271.3,1279,1266.29,1276.05
2022-12-01T20:00:00Z,1276.07,1281.85,1268.66,1276.36
2022-12-02T00:00:00Z,1276.33,1283.85,1266.37,1272.07
2022-12-02T04:00:00Z,1271.55,1277.79,1268.26,1276.01
2022-12-02T08:00:00Z,1276.14,1294.52,1274.41,1289.25
2022-12-02T12:00:00Z,1289.27,1296.2,1269.65,1279.52
2022-12-02T16:00:00Z,1279.09,1287.99,1275.38,1287.8
2022-12-02T20:00:00Z,1287.45,1296.32,1287.21,1295.56
2022-12-03T00:00:00Z,1295.44,1304.53,1283.57,1285.98
2022-12-03T04:00:00Z,1286,1290.34,1274.26,1276.54
2022-12-03T08:00:00Z,1276.38,1277.47,1262.35,1270.22
2022-12-03T12:00:00Z,1270.2,1274.64,1267.64,1271.32
2022-12-03T16:00:00Z,1271.2,1271.72,1264.4,1267.09
2022-12-03T20:00:00Z,1267.2,1267.84,1237.8,1241.32
2022-12-04T00:00:00Z,1241.29,1263.03,1240.52,1257.25
2022-12-04T04:00:00Z,1257.56,1266.76,1254.35,1257.28
2022-12-04T08:00:00Z,1257.53,1262.37,1253.23,1255.15
2022-12-04T12:00:00Z,1255.51,1261.98,1251.44,1260.21
2022-12-04T16:00:00Z,1260.44,1281.3,1257.65,1278.89
2022-12-04T20:00:00Z,1278.99,1286.48,1273.1,1279.97
2022-12-05T00:00:00Z,1279.96,1297.67,1276.82,1291.16
2022-12-05T04:00:00Z,1291.09,1305.83,1290.31,1297.47
2022-12-05T08:00:00Z,1297.75,1304.79,1292.79,1295.37
2022-12-05T12:00:00Z,1295.02,1295.64,1260.32,1266.52
2022-12-05T16:00:00Z,1265.94,1270.18,1247.96,1253.56
2022-12-05T20:00:00Z,1252.91,1260.95,1251.88,1259.55
2022-12-06T00:00:00Z,1259.43,1269.8,1259.32,1261.77
2022-12-06T04:00:00Z,1262.15,1263.01,1255.48,1260.65
2022-12-06T08:00:00Z,1260.28,1264.82,1245.2,1256.42
2022-12-06T12:00:00Z,1256.66,1261.59,1246.08,1254.46
2022-12-06T16:00:00Z,1254.72,1258.99,1242.94,1249.9
2022-12-06T20:00:00Z,1250.05,1273.27,1248.07,1271.21
2022-12-07T00:00:00Z,1271.5,1275.91,1259.29,1262.17
2022-12-07T04:00:00Z,1262.1,1264.26,1221.76,1224.58
2022-12-07T08:00:00Z,1224.3,1230.93,1221.46,1225.12
2022-12-07T12:00:00Z,1225.4,1239.09,1221.48,1234.06
2022-12-07T16:00:00Z,1234.34,1236.83,1227.89,1232.45
2022-12-07T20:00:00Z,1232.33,1234.7,1224.54,1231.43
2022-12-08T00:00:00Z,1231.76,1237.71,1223.49,1231.88
2022-12-08T04:00:00Z,1231.9,1235.37,1225.49,1232.77
2022-12-08T08:00:00Z,1232.9,1242.53,1229.47,1240.56
2022-12-08T12:00:00Z,1240.6,1253.12,1236.62,1250.05
2022-12-08T16:00:00Z,1250.58,1291.35,1249.57,1284.21
2022-12-08T20:00:00Z,1284.34,1285.9,1275.96,1280.53
2022-12-09T00:00:00Z,1280.53,1288.9,1273.9,1283.78
2022-12-09T04:00:00Z,1283.82,1285.34,1277.77,1282.49
2022-12-09T08:00:00Z,1282.38,1291.8,1279.05,1288.31
2022-12-09T12:00:00Z,1288.48,1292.62,1262.76,1277.47
2022-12-09T16:00:00Z,1277.28,1277.88,1264.69,1268.89
2022-12-09T20:00:00Z,1268.59,1269.21,1257.14,1263
2022-12-10T00:00:00Z,1262.97,1268.36,1261.92,1265.46
2022-12-10T04:00:00Z,1265.57,1267.2,1263.19,1264.95
2022-12-10T08:00:00Z,1264.99,1267.1,1260.45,1266.34
2022-12-10T12:00:00Z,1266.33,1278.99,1264.09,1278.47
2022-12-10T16:00:00Z,1278.37,1282.64,1267.36,1272.35
2022-12-10T20:00:00Z,1272.29,1274.28,1262.94,1266.65
2022-12-11T00:00:00Z,1266.66,1273.33,1265.41,1272.81
2022-12-11T04:00:00Z,1272.84,1277.5,1272.7,1276.45
2022-12-11T08:00:00Z,1276.32,1276.77,1271.46,1273.2
2022-12-11T12:00:00Z,1273.11,1275.95,1269.87,1273.72
2022-12-11T16:00:00Z,1273.85,1283.31,1271.65,1274.5
2022-12-11T20:00:00Z,1274.48,1274.48,1256.52,1263.32
2022-12-12T00:00:00Z,1263.15,1263.15,1241.6,1243.22
2022-12-12T04:00:00Z,1243.32,1248.47,1241.4,1246.73
2022-12-12T08:00:00Z,1246.75,1256.87,1242.83,1254.13
2022-12-12T12:00:00Z,1254.35,1255.75,1244.61,1249.09
2022-12-12T16:00:00Z,1248.56,1256.2,1248.56,1255.06
2022-12-12T20:00:00Z,1254.88,1277.75,1254.09,1275.41
2022-12-13T00:00:00Z,1275.64,1277.76,1266.11,1269.6
2022-12-13T04:00:00Z,1269.35,1274.79,1256.34,1266.55
2022-12-13T08:00:00Z,1266.8,1289.25,1263.74,1286.95
2022-12-13T12:00:00Z,1287.5,1345.08,1286.99,1323.88
2022-12-13T16:00:00Z,1324.73,1327.93,1305.17,1316.27
2022-12-13T20:00:00Z,1315.37,1322.13,1311.97,1320.11
2022-12-14T00:00:00Z,1319.5,1325.58,1317.24,1320.52
2022-12-14T04:00:00Z,1320.6,1324.56,1316.79,1322.53
